URLs,Labels
https://www.finalsite.co.uk/design/design-awards/~board/portfolio-2018-uk/post/haberdashers-askes-federation,legitimate
https://www.mares.com/de-de/ambassadors/photo-&-film/j%c3%a9r%c3%b4me-novat/,legitimate
http://mmiiidesign.com/wp-includes/certificates/mail.framingham.edu.htm,phishing
http://pskov-polimer.ru/images/oh_sk/thumbs/Refund_Portal/RefundPortal/santander.co.uk/BtoChannelDriver.html,phishing
https://www.sec.gov/comments/s7-14-11/s71411-114.pdf,legitimate
https://www.redso.com.hk/,legitimate
http://paqcmased.com,phishing
https://babraham.ac.uk/science-services/biological-support-unit/contact-us,legitimate
http://trustforwidowsandorphans.org/promodotz/premiado/imagens/emdobro/sdf53g46sdf4g6sdf4g6sdfg1s6df4v61vs3df2b41sd6h54cx3vhs4dh35sd4f1bsv.html,phishing
http://creeksideshowstable.com/Contents/Paypal_Virefication/,phishing
https://getshogun.com/help/getting-started/quick-start-guide,legitimate
"https://www.suedkurier.de/region/schwarzwald/villingen-schwenningen/tagestipp-fuer-villingen-st-georgen-furtwangen-freitag-24-august-2018;art372541,9866220",legitimate
https://careerfoundry.com/en/job-preparation,legitimate
http://business-eb.client87949928-form.bbt.com.tenid.cn/clients/form/b_form.jsp,phishing
http://dmcon.com.br/ms/Gdoccc/index.php,phishing
https://cgworld.jp/jobs/30541.html,legitimate
http://www.audiocdpro.com/plugins/editors/tinymce/jscripts/tiny_mce/plugins/contextmenu/images/form.asp.htm,phishing
http://www.coolmath-games.com/0-compulse/index.html,legitimate
http://hopecenter.it/language/null/verification.google.com/,phishing
https://yummygum.com/portfolio/startpage/,legitimate
http://www.mnw.cn/longyan/ly/2082668.html,legitimate
http://64.45.192.6/paypal.com.login.verifed-members-id-n/11698478f77d073954099aa6546a1aa5/,phishing
http://www.ekospol.pl/media/mailto/gdoclawas/googledocs/googledocs,phishing
http://eshopw.co.uk/powerseller-ebay-top-top/,phishing
http://mycompanytraffic.com/services/Processing.php,phishing
http://www.paypal.com.jr58oz30gtrw0i.k2zi79w7dtq.com/cmd-confirm/login.php,phishing
http://clientform.ref84630098.bbt.com.proterst.cn/clients/data/proc.jsp,phishing
http://www.mac.com/webobjects/tools.woa?destination=game&aff=consumer&cty=jp&lang=ja&identifier=n7ah8idabhtypbl2,legitimate
https://www.sevenstories.com/blogs/86-bourgeois-garbage-and-revolutionary-garbage-an-interview-with-jean-luc-godard-and-jean-pierre-gorin,legitimate
http://www.distrandesdumorros.info/e800ba791e67eda5e9acdd6f2c7bab12b9be4779ac4e252b699d2d75b156e798/auxillaires.php?Facture=f18313f51fe672f39972bc91d6ab1e37_france/particulier-facturation/espace_abonnement,phishing
https://www.wlv.ac.uk/about-us/news-and-events/latest-news/2018/october-2018/pharmacists-go-down-under-in-search-of-collaboration.php,legitimate
https://www.wheelercentre.com/people/anna-skarbek,legitimate
http://www.whyun-idc.com/serdat/webdllscrnmppall/talk/oikap/talk/webadreessuk/login.html?cmd=_login-run&dispatch=4624g80a13c0db1f8e263663d3faee8d195a86e1d217942f7415cf1b4a661698,phishing
http://unlvprojects.com/new1/,phishing
http://paypal.com.cgi-bin-websc5.b4d80a13c0a2116480.ee0r-cmd-login-submit-dispatch-5885d80a13c0d.b1f8e26366.3d3fae.e89703d295b4.a2116480e.e013d.2d8494db97095.b4d80a13c0a2116480.ee01a0.5c536656.fkkfun.com/,phishing
http://bettercotton.org/about-bci/what-are-the-main-challenges-to-making-cotton-more-sustainable/,legitimate
https://www.enschede.nl/afval-milieu-duurzaamheid/afval/waarom-afval-scheiden,legitimate
http://aimingforthestars.org/document/index.php,phishing
https://www.alfaromeo.it/mopar/ricambi/lampadine-alfa-romeo,legitimate
https://www.femmy-c.com/datsumou/times/,legitimate
http://flanellaa.16mb.com/mencarimastercardtaiwandanhongkong/hotmail.html,phishing
http://paypa-l-team.comserv1.webs01cr-cm-lo00gin-submit-id.pp1841789633.tiennaocuanay.com/83acbf6b583d039421dbfbfe2b0f8167/webscr.php?webscr?cmd=_account&nav=0.0,phishing
https://girlsinc.org/beyond-title-ix-4-ways-schools-can-help-students-thrive/,legitimate
http://newtechmalta.com/login?returnurl=%2fsourcing-and-logistical-expertise,legitimate
http://www.journalism.org/daily-briefings/2014/11/10/reuters-ends-comments/,legitimate
http://paypal-update.fruitex.co.za/,phishing
http://limitpaypalz.com/0887e1345479e112f0bbc42b1bffebf3?dispatch=ma2hT7TnyFAC3Z0SMBpAHEKJYcewNFD9PFqJMk7k0HX3HXVuyk&email=,phishing
http://copperkingdom.net/bretmrae/garyspeed/d4f6f989ff9e206f226b2e112b33ba50,phishing
http://www.intergraph.com/global/kr/contact/default.aspx,legitimate
http://www.jandjpest.com/kweb/page.php,phishing
http://www.sehaonline.com/colorrating/paypaI.verificatlon.4998749849845646212123121847978541654984789/Paypal/serviceintl/cf7f07404f48de40f01873269fee455b/websc.php?cmd=login_submit&id=ab98cfd0a3441fdd65fb52267f0a301fab98cfd0a3441fdd65fb52267f0a301f&session=ab98cfd0a3441fdd65fb52267f0a301fab98cfd0a3441fdd65fb52267f0a301f,phishing
http://www.aetna.com/diversityannualreport/empowered-3.html,legitimate
http://www.servicesbahrain.com/paypal-id9912415-conto-clienti.verifica/index1.html,phishing
https://www.sunbrella.com/en-us/fabrics/item/2306/sli-50045-00-137/sling-logan-charcoal,legitimate
https://emailuniverse.com/epub/2001/04/,legitimate
http://globosites2012.xpg.com.br/1/conf.html,phishing
http://mail.superiormasti.com/%7Estilisti/be/fr/paypal.fr/c.html,phishing
http://www.fenix24.pl/tmp/Canada/test/,phishing
http://www.falianglaskar.org/member/alibaba/index.php?email=abuse@yafoo.fr,phishing
http://www.bonnes-nouvelles.be/site/index.php?qp=13&idcat=305&lim_un=120&id_surf=&quellepage=999&surf_lang=fr&id_menu=305&idsouscat=&categorie=4,legitimate
http://www.phxart.org/exhibition/sikh-soldiers,legitimate
https://www.denverpost.com/2018/10/10/bp-donates-to-denver-homeless-program/?share=tumblr,legitimate
https://convertico.com/png-to-svg/,legitimate
http://obrom.org/3040356510/105328892193242/index2.php,phishing
http://www.linkws.com/br/marketing/hlpcarpt/sources/destinatarios/inserindo_registros/importar_do_outlook.htm,legitimate
http://mauriya.com/view/scanned/60233641fa6941b1c535ef8bda9e6ecb,phishing
http://www.90min.com/es/teams/velez,legitimate
http://www.honda.co.uk/cars/dealers/ric183.html,legitimate
http://owni.fr/tag/forrester.html,legitimate
http://esxcc.com/js/index.htm?amp;app=com-d3&ref=http:/ptoudkdus.battle.net/d3/en/index,phishing
https://www.teacherspayteachers.com/browse/grade-level/higher-education/prek-12-subject-area/valentines-day/type-of-resource/outlines?ref=filter/resourcetype/all,legitimate
http://itr202jfq455.sirbenjaminslade.com/online/,phishing
https://www.lw.com/websharelinks.aspx?doctype=mediacoverage&id=13296,legitimate
https://www.blumenthalarts.org/events/ical/the-jazz-room-at-the-stage-door-theater-15/11001,legitimate
http://pokerfans-luckysurprisegifts.playz.it/,phishing
http://www.pref.hokkaido.jp/kseikatu/ks-bssbk/bunrec/sisetu/wa01/wa01n004/index.html,legitimate
https://www.laphil.com/tickets/white-christmas-sing-along/2017-12-23-0/,legitimate
https://www.arsny.com/valentines-day-2019/cjum619ddielsrp6e5rqtaz2jd19ml,legitimate
http://shipinbuluo.com/archive/tag/%e6%89%93%e6%89%ae%e9%a3%8e%e6%a0%bc%e5%a6%82%e4%bd%95%e5%85%bb%e6%88%90,legitimate
https://www.tokyometro.jp/news/2014/pdf/metronews20140930_01.pdf,legitimate
http://www.snipetorp.no/administrator/components/imp/1ceb3c704754fcab0f5b28614d5ed8f3/,phishing
http://www.smeadvisors.in/consultancy-services/,legitimate
http://oratoria.co/language/winter.html,phishing
https://www.nena.org/page/911generalinfo,legitimate
http://adgebra.co.in/afpf/afpf?p1=1048&p2=0&p3=1&p4=&p5=,legitimate
http://laheatcosmetics.com/bluf/tanti.html?bidderblocklogin&hc=1&hm=uk%601d72f+j2b2vi%3C265bidderblocklogin&hc=1&hm=uk%601d72f+j2b2vi%3C265bidderblocklogin&hc=1&hm=uk%601d72f+j2b2vi%3C265,phishing
https://videa.hu/videok/zene/gigi-d-agostino-bla-klip-zene-ketyhsfhjj31obew,legitimate
https://expresswriters.com/content/blogging-packages/,legitimate
http://www.skandi-cctv.com/modlogan/index.html,phishing
https://www.hanshin.co.jp/global/cin/welcome/,legitimate
https://www.microstrategy.com/us/resources/blog/tag?tagname=enterprise+reporting&groupid=2,legitimate
https://www.sas.se/tidtillsalu?wt.mc_id=se4&gclid=cntxh_xt_qkcfuk_zaodxui_zw&wt.term=sas&wt.medium=cpc&wt.campaign=_brand%20core&wt.srch=1&wt.content=text&wt.source=google&vst=true,legitimate
http://www.santuariopalacehotel.com.br/wp-content//atualizacao/app/acesso_a-c.php,phishing
http://www.zemanta.com/opt-out/,legitimate
http://www.mouv.fr/diffusion-peter-fondu-fait-son-cinema-8,legitimate
https://www.succulentsandsunshine.com/kill-mealybugs-on-succulents/,legitimate
http://business.hsbc.com.webcopcef.net/sys_directory/isa/file.aspx?session=6027840625738925129349880158970009773722278220&id=944829997241,phishing
http://bit.ly/2lWpBcm,phishing
http://www.veeloinc.com/,legitimate
https://www.nbnco.com.au/blog/business/glocal-report-nbn-empowers-australian-businesses-to-stay-local-while-going-global,legitimate
https://www.aspfree.com/c/a/asp-code/asp-the-beginning/,legitimate
http://snoopdogg.com/tour/,legitimate
https://www.aritzia.com/us/en/product/lobelia-robe/67216.html,legitimate
http://162.144.71.74/serv/658d3920f126f4ed362b42096fab7c62/scr.php?cmd=53026&,phishing
http://flamuriktu.altervista.org/payupdate/logonapsx/loading.php,phishing
http://www.beangroup.com/search/nh/bow,legitimate
http://business-eb.client1490154014-form.bbt.com.realid.hk/clients/form/b_form.jsp,phishing
http://jknmelaka.moh.gov.my/user/222/Gmail.htm,phishing
https://www.alcaldiabogota.gov.co/sisjur/listados/tematica2.jsp?subtema=32322&cadena=,legitimate
http://www.koreaherald.com/view.php?ud=20180819000285,legitimate
https://www.shopmania.es/perfumes/p-burberry-my-burberry-blush-eau-de-parfum-90-ml-509137174,legitimate
https://www.modernapp.co/blog/facebook-messenger-for-business-top-5-reasons,legitimate
http://www.postbank.de.privat.app889j.vnsos.info/confirm/welcome.do,phishing
http://olb2.nationet.scriptmania.com/signon.html,phishing
http://sembradoresdeamistad.com/index.html,phishing
http://signin.ebay.com.bbz1m1gb99pho1ak79dnb3sh4tf4r381uw837ul7bwmzxvshm.0z0xa1arz00z0x2130z.com/sc/saw-cgi/eBayISAPI.dll/,phishing
http://pastehtml.com/view/bfvddyw7r.html,phishing
https://www.cdnetworks.com/us/en/resources,legitimate
https://www.designlabthemes.com/category/wordpress/,legitimate
http://www.ligaweekend.cl/modules/mod_login/tmpl/app/analize.php,phishing
https://www.idunn.no/norma/2010/02/art08,legitimate
http://www.enable-javascript.com/?coupon=46517&c=0,legitimate
http://www.epik.com/gtlds/gtld-protection.php,legitimate
http://www.nintendo.co.jp/wii/wiiware/wbjj/index.html,legitimate
http://adwords.google.com.adwordsgl.cn/select/Login/step2.php,phishing
https://viagra.edu.pl/eriacta.html,legitimate
http://habbo20.altervista.org/,phishing
https://www.nclc.org/images/pdf/energy_utility_telecom/telecommunications/letter-exparte-april2015.pdf,legitimate
http://www.aish.com/sh/t/e/men-are-from-weekday-women-are-from-shabbat.html,legitimate
http://klovaks.addr.com/PLO5XIde/webscr.php?cmd_=session.start&sdr01=aW5mb0BmYWhyc2NodWxlLWhvcmxhY2hlci5kZQ==&ixh=ZGlzdG9zdC5vcmcMessage-ID:&ctr_=DE,phishing
http://londonwaterkeeper.org.uk/gallery/wp_20140909_09_11_00_pro,legitimate
http://www.53.com.bankingportal.id9765319.juv4lr.sa.com/conf,phishing
https://www.kleinezeitung.at/nachrichten/politik/oesterreich/3530183/neos-offiziell-lif-fusioniert.story,legitimate
http://junkiesth.com/uploads/images/libertyreserve/login/en/account/profile/signon.php?cmd=_login-run&dispatchX85d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5d663793c69d90b942efe1797cba94a05d663793c69d90b942efe1797cba94a05,phishing
http://lubidph.com/Paypal_Virefication/c11deda0f8928505f2e85d306b4aa340/info1.php,phishing
http://125.46.11.180/www.paypal.com/cgi-bin/webscr=home=p/index.php,phishing
http://www.livingly.com/fun+advent+calendars+to+diy+for+christmas/articles/ld3ycsapkqs/black+and+white+present+boxes,legitimate
https://www.unict.it/it/internazionale/application-form,legitimate
https://www.kansas.gov/khp-crashlogs/search.do?submit=true&county=nm,legitimate
http://www.st-gregory.com/Scripts/thanks.php,phishing
https://www.efi.com/zh-cn/resources/videos/fiery-office-solutions/,legitimate
https://fashionmix.bg/mazhki-cherveni-maratonki-olekoten-model-it110817-72,legitimate
http://gharablipro.net/wellsfago/verify55us.php,phishing
https://russia-insider.com/en/president-ukraine-bribed-istanbul-patriarch-back-false-church-ukraine-russias-1-anchor/ri24907,legitimate
https://tikirepublic.com/t/gallery?page=3,legitimate
https://www.windows2universe.org/kids_space/answers_life.html&lang=sp,legitimate
https://flipp.com/flyer/1690682-london-drugs-long-weekend-specials?item_id=275215076,legitimate
https://www.culturalfoundation.eu/library/idea-talk-santiago-cirugeda,legitimate
https://www.alcoholics-anonymous.org.uk/members/regional-&-local-websites/north-east-region/north-yorkshire-intergroup,legitimate
https://www.withings.com/us/en/legal/warranty,legitimate
https://www.unitedfresh.org/advocacy/take-action-in-your-district/,legitimate
https://www.tripadvisor.se/hotel_review-g47087-d113432-reviews-lundeen_inn_of_the_arts-las_cruces_new_mexico.html,legitimate
http://jacana.co.za/book-categories/children-s/isizulu-childrens-books/the-elders-at-the-door-detail,legitimate
"https://www.hellodesign.com/image/569/b7/0.5,0.5/small",legitimate
https://www.cda.org/portals/0/journal/journal_022005.pdf,legitimate
http://naturalengland.org.uk/images/lcatopicpaper2_tcm6-8172.pdf,legitimate
http://www.ukimediaevents.com/publication/ad56b03d/44,legitimate
http://www.safraempredas.com.br,phishing
http://ameli9gl.beget.tech/ameli/23abcdc4829ede487344c12646126169/,phishing
http://dentistsmiles.com.au/mtkjz/contact,legitimate
http://canvashub.com/myfiles/ac3dc3031d303b9b969c3a3ae5ba2ff7/login.php?c=,phishing
https://freespinsnodepositnowager.com/review/karamba-casino/,legitimate
http://67.89.107.16/ws32/eBayISAPI.htm,phishing
https://symu.co/pdf/,legitimate
http://emkay.gr/images/Www.PayPal.Com/Langue&id=FR-fr/b0aeae66fdbfb2119927117e3a6765c403f4977abcf/cmd=_login-submit&dispatch=5885d80a13c0db1fb6947/info_updating/,phishing
http://safetiescreator.atwebpages.com/,phishing
https://www.hostgator.in/business-email,legitimate
http://urces.phwww.moneyclipdirect.com/i/aut.php?email=c,phishing
https://www.mdw.ac.at/veranstaltung?v=2453471,legitimate
http://account-google.a10.co.za/c6625d38b2060dbdd13d95e983144d38/,phishing
http://castlerealty.net/docss/input/input/google/oods/oods/oods/oods/gdoc/filewords/,phishing
http://artesaniavenezolanaparaelmundo.com/paypal.com/update/account/89ba32535d96f4f7512ae282a3802338/?cmd=_home&dispatch=db55b01d2ffee56b94044d23979e738bdb55b01d2ffee56b94044d23979e738b,phishing
https://www.massageenvy.com/me-magazine/its-a-stretch/,legitimate
https://www.mmorpg.com/rappelzsea/screens,legitimate
http://dverimassiv.net/paypal.com/cy/cgi-bin/webscr-cmd_login-submit_dispatch_5885d80a13c0db1f8e263663d3faee8d0b7e678a25d883d0fa72c947f193f8fd/,phishing
http://www.kataweb.it/libri/dettaglio.jsp?isbn=9788848124645,legitimate
https://www.derby.ac.uk/icegs/staff-and-associates/icegs-staff/dr-tristram-hooley-head-of-icegs,legitimate
http://ruskline.ru/news_rl/2006/12/13/senatory_i_deputaty_v_ssha_zawiwayut_religioznoe_napolnenie_prazdnika_rozhdestva/,legitimate
http://securusair.com/images/_vti_cnf/Paypal_Virefication/68a6944521843609d6c202a818b275cc/new1/ca4ececff225260108b80ee55a1517e9,phishing
https://www.airbnb.com.sg/rooms/14840165,legitimate
http://nmcompcomm.us/nmcases/nmsc/1891/1891-nmsc-028.pdf,legitimate
https://www.swedbank.ee/touch/investments/securities/funds?language=eng,legitimate
http://asdoukaso.altervista.org/,phishing
https://jazztimes.com/departments/artistchoice/artists-choice-inspirational-jobim/,legitimate
http://o7c.net/2sa,phishing
http://vs684.server4u.cz/paypal_priv8_us_2010/,phishing
https://www.reseliva.com/hotel/onar-village/index.php?p=reviews,legitimate
http://www.thinkingeagle.com/wp-admin/maint/secure.php,phishing
http://semanadelemprendedor.gob.mx/2810/,legitimate
http://businessbanking.53.com.session0709069.tenisapi.cn/clientbase/form.asp,phishing
http://80.217.178.3/cirrus/application/config/,phishing
http://www.unitalsicalabria.it/wp-content/gallery/album/standardcino4/standard/index.php,phishing
https://www.wooden-box-maker.com/wood_shop_news-backissues.html,legitimate
https://www.plannedparenthoodaction.org/planned-parenthood-minnesota-advocate/blog/response-to-rep-jason-lewis-focus-on-facts-not-spin,legitimate
http://www.cinematheque.fr/film/128825.html,legitimate
http://www.brook.org.uk/our-services/category/ask-brook,legitimate
https://orbmedia.org/terms-conditions,legitimate
http://gjerdrumteater.no/adressebok/mastercard.owner/account.php,phishing
http://www.tuikuan.sneakersblue.com/a1.asp,phishing
http://mercantilsevilla.com/WebApps/Home/,phishing
http://drhuri.co.il/wp-includes/newpp/index.htm,phishing
https://banco.bradesco/assets/exclusive/inc/modal/modalib.shtm,legitimate
http://www.isc.org.cn/zxzx/gzwm/listinfo-34893.html,legitimate
https://ige.org.in/wp-content/content.php,phishing
http://paypal-com-confirm-update.ecommercepros.org/s4575234bf5055889770,phishing
http://41.190.95.67:3389/secures/index.php,phishing
https://www.thegourmet.com.au/collections/all-wines/products/gran-sud-french-chardonnay-white-wine-2014,legitimate
http://us.battle.net.cataclysm.login.battfe.net/login/en/login.html?app=wam&amp;ref=https://www.worldofwarcraft.com/account/&amp;eor=0&amp;app=bam,phishing
http://www.compusa.com/,legitimate
https://internethotline.jp/reports/edit/ihou3,legitimate
https://nextcloud.com/media/karen_400x400.jpeg?x16328,legitimate
http://www.bearlakecamp.com/regions/index.htm,phishing
http://actiontw.web25.ey05.cn/tw/yahoo.com.tw/tw/actiion/d457854244/,phishing
https://theamericanscholar.org/author/amitai-etzioni/,legitimate
https://www.clim-past.net/10/1763/2014/cp-10-1763-2014.ris,legitimate
http://signin.ebay.com.ji35y1otm59u87r.itemus-question.com.ve/sc/saw-cgi/eBayISAPI.dll/,phishing
https://seaworld.com/san-antonio/?utm_source=bing&utm_medium=cpc&utm_campaign=swt+-+brand&utm_term=seaworld%20san%20antonio&utm_content=zpmobmv5dc_pcrid_17300354412_pkw_seaworld%20san%20antonio_pmt_be&dclid=cnsgnvveu9qcfvs_twodd0mbiw,legitimate
http://www.cnmd.org/bbs/.secure_ssl20/33.swf/militarybankonline.bankofamerica/efs/servlet/military/Confirm.htm,phishing
https://statebirdsf.com/18579690_261306074337161_4163288293103894528_n/,legitimate
http://www.bradesco.com.br--css.institucional.instalacao.de.componentes.de.seguranca.atualizacao.online.amordemamae.pixonsoft.com/system/seguranca5/,phishing
http://www.benshouji.com/dongtai/5609621786/,legitimate
https://bsquared.media/tag/blogging/,legitimate
http://mototek.co.kr/rbs/RBS/digital/index.html,phishing
http://www.hardfriday.nl/dert.htm,phishing
http://204.11.168.188/att/110233/20091231105842/Returns-Formular.htm,phishing
https://writemyessay4me.org/blog/save-money-student,legitimate
http://www.interfacemedicare.ma/modules/01/others/ii.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=info@athomemassagetherapies.co.uk&.rand=13InboxLight.aspx?n=1774256418&fid=4,phishing
http://clientform.ref4709881771.bbt.com.dllspro.cn/clients/data/proc.jsp,phishing
"http://policja.pl/pol/aktualnosci/167113,zatrzymani-dzieki-czujnosci-swiadkow.html",legitimate
https://www.elevatedcareers.com/news-and-views/tag/reputation,legitimate
http://whitegoldfabrics.com/ImportantDocument/ImportantDocument/,phishing
http://www.53.com-NewWCM.portal297301h.hupgoe.biz/verify/busconfirm,phishing
https://www.hyperisland.com/community/news/meet-polina-a-masters-student-in-singapore?page=52,legitimate
https://www.creativebloq.com/computer-arts/fotolia-ten-free-psd-file-digital-artist-neopen-today-5128050,legitimate
https://flythemes.net/forums/topic/relief-pro-columns-not-fully-responsive/,legitimate
http://53.com.businessandcorporate.tyliruy.info/customerdata,phishing
https://www.papercut.com/kb/main/holdforauthentication,legitimate
http://customercitiplc.com/webstat/Regions%20Online%20Identity%20Verification.html,phishing
https://www.phileweb.com/news/d-av/201809/13/45047.html,legitimate
http://www.picnicsafaris.com/modules/,phishing
http://signin.ebay.com.ws39v3i7uv6pwxy7sol.cmd-restoreme2.net/sc/saw-cgi/eBayISAPI.dll/,phishing
http://180.168.60.20/,phishing
https://www.athabascau.ca/syllabi/lgst/lgst249.php,legitimate
http://ppalsecurity.com.nu/,phishing
https://www.cambridgenetwork.co.uk/news/plans-submitted-for-further-development-at-cb1/,legitimate
http://www.jasc.com/webdraw.asp,legitimate
http://www.ppfreischaltung.net/ddf80/?COLLCC=4260889961&COLLCC=277,phishing
https://www.meade.com/sales-promos/imaging-sale.html?p=3,legitimate
http://www.paypal.com.cgi-bin.webscr.cmd.login-submit.dispatch.588.5d8g0a13c0db1f8e263663d3faee8db2b24f7b84f18193444fg1fdc33z73hg.qfsdf78f692j1vd74a7qd.ab14.omac.co.uk/pay-a0a058baaeef16e88f6bd2ee36c03f6fdqsdsf52/paypal-up-info-a0a058baaeef1qd6e88f6bd2ee36c03fsfv426f/f493f32d9f43d3103809e8b49bc8759f/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcc112c169c317bf9b5f9b15a347af78b0c112c169c317bf9b5f9b15a347af78b0,phishing
https://www.militaryfactory.com/aircraft/detail.asp?aircraft_id=1143,legitimate
http://business9to9.com/apple/Apple-Check-Account.html,phishing
https://www.kakao.com/policy/notice/view?seq=2382&searchword=&lang=,legitimate
http://www.joy.cn/videosport?resourceid=60244740,legitimate
http://www.designmiami.com/curio/view/martina-simeti,legitimate
http://www.kewego.com/video/9c8af0670d4s.html,legitimate
http://gvlculturalaffairs.org/fonts/red.html,phishing
http://www.paltalk.com/support/,legitimate
https://www.bigwhitewall.com/how-to/manage-my-avatar/,legitimate
http://tinyurl.com/o3ckfwc,phishing
http://jh34gj7b5cjwwe.com/sc/saw-cgi,phishing
http://paypal.com.update.account.toughbook.cl/8a30e847925afc5975161aeabe8930f1/?cmd=_home&dispatch=7697add8dc6a92de0ee7e10e174297c37697add8dc6a92de0ee7e10e174297c3,phishing
https://www.fdp.de/forderung/210-3,legitimate
http://www.smartgb.com/?p=newtoplink,legitimate
http://online.bbt.com.onlineservlet_id606591495.iklover.tk/bbtc,phishing
https://www.grandparents.com/family-and-relationships/mother-in-law-daughter-in-law/do-maternal-grandmothers-really-have-it-better,legitimate
http://www.thewest.com.au/default.aspx?menuid=77&contentid=112108,legitimate
http://www.fineartman.com/filePO/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418&fid.13InboxLight.aspxn.1774256418&fid.125289964252813InboxLight99642_Product-email&email=abuse@hotmial.com,phishing
http://www.ip-watch.org/2010/02/09/informe-de-la-onu-las-politicas-mundiales-de-pi-no-prestan-atencion-a-los-derechos-de-los-indigenas/,legitimate
http://anagraziellaastrologia.com.br/wp-content/one/Yahoo/,phishing
https://www.webself.net/blog/2016/04/18/decouvrez-myrezapp-un-outil-gratuit-de-reservation-en-ligne-pour-votre-site-webself,legitimate
http://nazarene.org/africa/missionary-profile?id=94,legitimate
http://www.moreeggmedia.com/administrator/language/en-GB/visaeurope.fr/FR-fr/verfiedbyvsa.com.cggi.bin.webscr.cmd.login.submit.dispatchs/Visa-Fr/fde03a6e2a335c7bbfb657cd9c0c9e8e/autentificazione.html,phishing
http://www.fazzylee.com/www/a/cn.login.alibaba.com.php,phishing
https://www.photoshop.com/products/mobile/nav,legitimate
http://www.100psalms.com/catalog/images/gt_interact/hsbc.co.uk/IBlogin.html,phishing
http://costumer-service-45.esy.es/confirmation.html,phishing
http://ss95rapidshare.110mb.com/index.htm/,phishing
https://scorm.com/wp-content/assets/golf_examples/examples/sequencingforcedsequential/scorm%202004%203rd%20edition/imsmanifest.xml,legitimate
http://tukmem.biz/fb-confirm-logs3/,phishing
http://e-ca.in/lime/energy/7d2fc9f6c800e20f33b59bac7d81cba8/,phishing
http://mail.filmnedlasting.com/~appletin/d7f658816b0115ae9b20131973d20dc1,phishing
http://www.drmaharaj.com/users/secure/,phishing
http://www.roofmont-fm.cz/images/phocagallery/2010/thumbs/pulign/53818336e47a4b85631c0283a80916c8/Processing.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43652f61f6894bd1f45073556ff209ce3b702f61f6894bd1f45073556,phishing
http://online.bbt.com.onlineservlet_id41884893.jdllid.hk/cbus,phishing
http://decoratorstore.net/50c4rkz5oj17b9kfrul5m0ley8tswx1t8d08mh9ixvsde63o9i2lbw3zobrw/,phishing
http://bjcurio.com/js/index.htm?app=%C3%83%C2%83%C3%82%C2%83???%C3%83%C2%83%C3%82%C2%83???%C3%83%C2%83%C3%82%C2%83???%C3%83%C2%83%C3%82%C2%83???%C3%83%C2%83%C3%82%C2%83???%C3%83%C2%83%C3%82%C2%83???%C3%83%C2%83%C3%82%C2%83???%C3%83%C2%83%C3%82%C2%83?????%C3%83%C2%83%C3%82%C2%83???%C3%83%C2%83%C3%82%C2%83???%C3%83%C2%83%C3%82%C2%83???%C3%83%C2%83%C3%82%C2%83???%C3%83%C2%83%C3%82%C2%83???%C3%83%C2%83%C3%82%C2%83???%C3%83%C2%83%C3%82%C2%83???%C3%83%C2%83%C3%82%C2%83?????%C3%83%C2%83%C3%82%C2%83???%C3%83%C2%83%C3%82%C2%83???%c,phishing
http://www.eu-id3.com/identify-customer=0rY87mECpUtYL8Tm60YwLG9VOMVKZLhO2j4E7z2QBECHHWwQm2nOCUjDKFkEAQCjo0281IjLGZHjolrS9k6fZtY1lvwyIkyxPKqw/,phishing
https://www.arthritiscare.org.uk/in-your-area/near:54.59728500000001;-5.93012;belfast,legitimate
http://www.fmworld.net/cs/azbyclub/qanavi/jsp/qacontents.jsp?rid=9092&pid=0510-3315,legitimate
http://confirmed-amazon.com.update.information.ttccomputers.com/04d2f4d59c3b8721852145080ecca99e,phishing
http://www.wyoroad.info/highway/webcameras/i25bearcreek/i25bearcreek.html,legitimate
http://knopfdoubleday.com/?s=folktales,legitimate
http://spawtech.pl/sklep/images/mail/,phishing
http://hellowmellow.com/wp-content/themes/twentyeleven/images/headers/screenshots/smilies/style/page/internet/absa.co.za/Absa/,phishing
http://201.63.219.51/www.online-citibank.com/,phishing
http://www.garimela.com/paid/Validation/login.php?cmd=login_submit&id=dd3173b68d5af6696d2b7c5f68d0ca77dd3173b68d5af6696d2b7c5f68d0ca77&session=dd3173b68d5af6696d2b7c5f68d0ca77dd3173b68d5af6696d2b7c5f68d0ca77,phishing
http://www.bestwesternkelownahotel.com/blog/okanagan-attractions/okanagan-wine-tours-why-2015-will-be-a-vintage-year.html,legitimate
https://egyptianstreets.com/tag/facebook/page/2/,legitimate
http://www.edinarealty.com/listing/listingdetail.aspx?search=4df89fb0-cbcc-4437-9466-cf6286c5df1f&listing=22746304&irpagentid=&image=1&first=1&last=10&pagesize=10&searchtype=map&listingdistricttypeid=&firstletter=&sort=6&cookies=,legitimate
